prob_sell,prob_hold,prob_buy,predicted_signal
0.35820332,0.30154938,0.3402473,0
0.35168305,0.28242943,0.36588755,0
0.30422306,0.35776007,0.33801684,0
0.28778458,0.40678045,0.30543497,0
0.3037971,0.39236483,0.30383807,0
0.3142716,0.37260175,0.31312665,0
0.32184035,0.37743583,0.30072385,0
0.30783927,0.40569055,0.28647017,0
0.38559783,0.2024835,0.4119187,0
0.3133586,0.36366764,0.32297373,0
0.41049892,0.15768017,0.4318209,0
0.295388,0.37983236,0.32477972,0
0.39813086,0.23355107,0.36831805,0
0.256026,0.46128505,0.28268898,0
0.3558076,0.31146735,0.3327251,0
0.36039236,0.31374782,0.32585984,0
0.40078232,0.17294931,0.4262684,0
0.33569103,0.32215488,0.34215412,0
0.3989107,0.17699932,0.42408997,0
0.3500763,0.313898,0.3360257,0
0.39631832,0.1944353,0.40924639,0
0.3675738,0.30233806,0.33008817,0
0.35411447,0.3112208,0.33466467,0
0.32493937,0.35613462,0.31892604,0
0.32779956,0.36192593,0.31027445,0
0.3710732,0.2796926,0.34923422,0
0.30403832,0.3869993,0.30896235,0
0.31955203,0.37383512,0.30661288,0
0.3342397,0.32380253,0.34195778,0
0.33088124,0.3339241,0.33519465,0
0.38081062,0.2280707,0.39111865,0
0.32068396,0.35927856,0.32003745,0
0.30939147,0.40848523,0.28212333,0
0.3400941,0.3256863,0.33421957,0
0.38615212,0.2610557,0.3527921,0
0.39123905,0.21489176,0.3938692,0
0.36352852,0.26527092,0.3712006,0
0.37612596,0.2692356,0.3546384,0
0.33564845,0.33440638,0.3299452,0
0.39127722,0.22331704,0.38540572,0
0.39420417,0.27025285,0.33554295,0
0.35055023,0.31662312,0.33282667,0
0.36474374,0.28949448,0.34576175,0
0.36294642,0.2927437,0.3443099,0
0.3553946,0.3032271,0.34137833,0
0.34530953,0.324576,0.33011448,0
0.37787542,0.2670611,0.35506356,0
0.34519622,0.3164688,0.33833498,0
0.3266224,0.35653234,0.3168453,0
0.3020738,0.39062315,0.30730304,0
0.39507183,0.1742317,0.43069643,0
0.3049811,0.40817243,0.28684643,0
0.3208934,0.36007437,0.31903225,0
0.34528175,0.30871308,0.34600523,0
0.3804811,0.24569085,0.37382808,0
0.36469024,0.26538596,0.36992383,0
0.34765294,0.30961946,0.3427277,0
0.39789927,0.22236256,0.37973818,0
0.41275415,0.14494883,0.442297,0
0.42245442,0.19624126,0.38130438,0
0.40829113,0.17179853,0.41991037,0
0.42270702,0.12325165,0.45404133,0
0.36871833,0.26052606,0.37075552,0
0.3776265,0.2233245,0.39904904,0
0.3518049,0.30904976,0.3391454,0
0.3843126,0.2307182,0.38496923,0
0.34786484,0.31902218,0.33311298,0
0.3464811,0.32335952,0.33015937,0
0.3236084,0.36471376,0.31167787,0
0.33356366,0.35419554,0.31224078,0
0.3833425,0.22425789,0.39239964,0
0.361759,0.28344542,0.35479563,0
0.3376176,0.32437232,0.3380101,0
0.31730324,0.37048197,0.31221482,0
0.3235537,0.37149084,0.30495545,0
