prob_sell,prob_hold,prob_buy,predicted_signal
0.38925165,0.27339098,0.3373574,1
0.36993274,0.26968485,0.3603824,0
0.35901323,0.29145265,0.34953412,0
0.38847506,0.2879441,0.3235808,1
0.37041804,0.26979858,0.35978335,0
0.33387867,0.35278684,0.31333447,0
0.36576226,0.2859776,0.3482601,0
0.37343636,0.26933348,0.35723013,0
0.26665682,0.43457955,0.29876366,0
0.34227732,0.3225581,0.3351645,0
0.34537116,0.3688458,0.2857831,0
0.30693164,0.37721387,0.3158545,0
0.28529543,0.4088198,0.30588475,0
0.34581473,0.32647002,0.32771522,0
0.35648122,0.3328924,0.3106264,0
0.2959255,0.38320413,0.3208703,0
0.3607447,0.28417715,0.35507816,0
0.37929738,0.24603228,0.37467033,1
0.35308558,0.30708736,0.33982706,0
0.28561544,0.40831167,0.3060729,0
0.29197836,0.39667842,0.3113432,0
0.3799578,0.24911661,0.3709256,1
0.2965034,0.42822638,0.27527022,0
0.23460884,0.49459815,0.27079296,0
0.35160634,0.30441904,0.34397456,0
0.33494562,0.30992925,0.35512516,0
0.2924615,0.39738908,0.31014937,0
0.3020057,0.39644903,0.30154526,0
0.26760235,0.43543258,0.296965,0
0.3119733,0.355695,0.3323317,0
0.3156695,0.3607633,0.32356712,0
0.37212712,0.27078637,0.35708648,0
0.31442034,0.36385977,0.32171986,0
0.2815995,0.4690492,0.24935132,0
0.29591444,0.38125908,0.3228265,0
0.29552564,0.45149136,0.25298303,0
0.31434628,0.36089495,0.32475874,0
0.23739064,0.5189418,0.24366762,0
0.21146882,0.535868,0.25266328,0
0.2432548,0.47947562,0.27726954,0
0.3065858,0.37588105,0.31753317,0
0.2970476,0.47308138,0.22987106,0
0.2699134,0.4339186,0.296168,0
0.3742786,0.26904202,0.35667944,0
0.34696957,0.30827844,0.34475192,0
0.34601787,0.31947643,0.3345057,0
0.2934476,0.38991776,0.31663457,0
0.3344997,0.36119035,0.30431002,0
0.33489043,0.3517203,0.3133892,0
0.37813285,0.27386722,0.3479999,1
0.36454618,0.30203837,0.33341542,0
0.27575558,0.42365813,0.3005863,0
0.31095114,0.3941535,0.29489544,0
0.29194146,0.39190593,0.31615257,0
0.28138208,0.415107,0.3035109,0
0.36173064,0.28527755,0.35299185,0
0.3050464,0.3786243,0.3163293,0
0.3223704,0.3492651,0.3283645,0
0.3261014,0.34805575,0.32584286,0
0.32500634,0.3365131,0.33848053,0
0.30208865,0.39507017,0.30284116,0
0.3011591,0.36769453,0.3311464,0
0.28741592,0.39651892,0.31606525,0
0.3425283,0.33451784,0.32295382,0
0.3628571,0.29446203,0.3426809,0
0.3822809,0.316247,0.30147213,1
0.37343636,0.2693335,0.35723013,0
0.27884462,0.41487572,0.3062797,0
0.3415263,0.32289776,0.3355759,0
0.373541,0.2692973,0.3571617,0
0.3750003,0.2706354,0.3543644,1
0.31265828,0.36482903,0.3225127,0
0.39314967,0.29891,0.30794036,1
0.3748975,0.26882762,0.35627487,0
0.44571117,0.25379872,0.3004901,1
0.3738358,0.26644656,0.3597176,0
0.32305616,0.35000744,0.3269364,0
0.29321897,0.3879248,0.3188563,0
0.29077885,0.4000437,0.3091775,0
0.32352898,0.3567832,0.31968775,0
0.28134432,0.45461828,0.26403743,0
0.3140889,0.41041,0.27550104,0
0.37506968,0.2682967,0.35663366,1
0.3007764,0.37474912,0.32447448,0
0.38613513,0.28514978,0.32871515,1
0.37422436,0.31370196,0.3120737,0
0.3443845,0.31834996,0.33726564,0
0.30602652,0.37049636,0.32347712,0
0.28264058,0.45138973,0.26596963,0
0.37306604,0.26943225,0.35750166,0
0.19020501,0.6226399,0.18715516,0
0.32378116,0.36673614,0.30948272,0
0.30575204,0.3594422,0.33480576,0
0.30697906,0.3740942,0.31892678,0
0.35376406,0.25096655,0.3952694,-1
0.37306967,0.26776585,0.3591645,0
0.33582747,0.36747798,0.29669458,0
0.32921943,0.335229,0.3355515,0
0.4854052,0.20052555,0.3140693,1
0.30803686,0.4076985,0.2842646,0
0.26626056,0.4683394,0.26540002,0
0.30186954,0.40348798,0.29464245,0
0.29100066,0.3979171,0.3110823,0
0.2985866,0.38733175,0.31408167,0
0.3737182,0.269236,0.35704586,0
0.33438715,0.33064196,0.3349709,0
0.32906118,0.3624867,0.30845216,0
0.3065609,0.36560795,0.3278312,0
0.3863323,0.25854123,0.3551265,1
0.24060759,0.48565197,0.27374047,0
0.31506205,0.36125883,0.3236791,0
0.27574158,0.42085382,0.30340463,0
0.2948579,0.43918008,0.26596212,0
0.31956384,0.3547203,0.32571584,0
0.3400431,0.3709853,0.28897166,0
0.33666524,0.37539113,0.2879436,0
0.17740047,0.5673205,0.25527906,0
0.36817437,0.27540225,0.35642335,0
0.31883714,0.35804135,0.32312152,0
0.3655673,0.28374147,0.3506912,0
0.3745554,0.26633787,0.35910672,0
0.386254,0.29251835,0.3212277,1
0.35386106,0.29900488,0.34713402,0
0.3749673,0.2852444,0.33978826,0
0.37670633,0.27971655,0.34357718,1
0.374402,0.26473996,0.36085808,0
0.37909126,0.29471743,0.32619128,1
0.34635806,0.32851323,0.32512867,0
0.35977453,0.30553243,0.3346931,0
0.3381918,0.3389038,0.32290444,0
0.35004786,0.3365131,0.313439,0
0.30772078,0.36868048,0.32359877,0
0.28604832,0.43746608,0.2764857,0
0.19991459,0.55581117,0.24427426,0
0.33140808,0.34783977,0.3207522,0
0.29476875,0.43186712,0.27336407,0
0.32807067,0.36067384,0.31125546,0
0.3322123,0.3962596,0.27152807,0
0.37302643,0.2650341,0.36193946,0
0.25955883,0.44762188,0.29281926,0
0.3534026,0.341724,0.30487344,0
0.32115898,0.355732,0.323109,0
0.33922112,0.33065918,0.33011967,0
0.31066588,0.36617628,0.32315782,0
0.3730986,0.27092007,0.35598132,0
0.3406087,0.32003257,0.33935872,0
0.30668786,0.3783307,0.3149814,0
0.35041282,0.32550916,0.32407802,0
0.38542858,0.25270608,0.3618653,1
0.34999207,0.321547,0.3284609,0
0.3408803,0.3408112,0.31830847,0
0.2912747,0.39822587,0.31049943,0
0.25500068,0.4570383,0.28796104,0
0.3090963,0.3694513,0.3214524,0
0.24548018,0.46206862,0.2924512,0
0.35668534,0.3276496,0.31566507,0
0.32204673,0.3938353,0.284118,0
0.26831797,0.4260434,0.30563858,0
0.3281313,0.3709525,0.30091622,0
0.3269508,0.3724939,0.30055526,0
0.3463676,0.31769177,0.3359407,0
0.33116156,0.33444116,0.33439732,0
0.34040576,0.34912348,0.31047076,0
0.32215208,0.37414056,0.3037073,0
0.2681685,0.43854737,0.29328418,0
0.37506205,0.26690206,0.35803592,1
0.3518069,0.33416665,0.31402642,0
0.37123746,0.30460832,0.32415414,0
0.39333454,0.26854813,0.33811733,1
0.3554927,0.28039047,0.3641168,0
0.37242937,0.2696612,0.3579094,0
0.39198896,0.27202585,0.33598518,1
0.26276192,0.48470885,0.25252923,0
0.3820763,0.23883191,0.3790918,0
0.22840808,0.48336354,0.28822833,0
0.32643977,0.34035316,0.3332071,0
0.3450539,0.35124213,0.303704,0
0.28892228,0.39513502,0.3159427,0
0.33714128,0.34762374,0.315235,0
0.3217068,0.3586174,0.3196758,0
0.32787195,0.367719,0.30440903,0
0.28974968,0.41445673,0.29579365,0
0.28267393,0.41302186,0.30430415,0
0.26405686,0.43386477,0.30207834,0
0.3624575,0.31952655,0.3180159,0
0.26933888,0.47354984,0.25711128,0
0.33203852,0.33491868,0.33304283,0
0.2714789,0.4284378,0.30008334,0
0.27401483,0.44226423,0.283721,0
0.22147577,0.5178645,0.2606597,0
0.2649684,0.43642423,0.29860735,0
0.26898772,0.43574187,0.29527044,0
0.3142025,0.37467805,0.31111953,0
0.34090334,0.35164234,0.30745435,0
0.2157042,0.52819633,0.25609952,0
0.30995226,0.42156783,0.26847988,0
0.28140464,0.49518755,0.22340773,0
0.31623566,0.3911134,0.29265088,0
0.32062593,0.41802654,0.2613475,0
0.3405233,0.31737918,0.34209758,0
0.33286983,0.3793966,0.28773358,0
0.32200116,0.34683448,0.3311644,0
0.34400597,0.34665784,0.30933625,0
0.3451733,0.35383758,0.30098912,0
0.38775983,0.256402,0.35583815,1
0.2807868,0.41530216,0.30391103,0
0.28089997,0.4158863,0.30321383,0
0.24608661,0.47415474,0.27975866,0
0.344531,0.37415934,0.28130966,0
0.27029526,0.43789032,0.29181445,0
0.27048987,0.4329514,0.2965588,0
0.27587774,0.44106597,0.28305635,0
0.31376645,0.35523936,0.33099416,0
0.23807368,0.48296168,0.2789647,0
0.31222752,0.3824457,0.30532682,0
0.31587374,0.36143613,0.32269016,0
0.29761747,0.38895676,0.3134258,0
0.30543894,0.37645188,0.31810924,0
0.31858125,0.38884926,0.2925695,0
0.29643297,0.39187706,0.31169006,0
0.28240404,0.4134571,0.30413878,0
0.30830523,0.40791544,0.28377938,0
0.30241737,0.4219735,0.27560908,0
0.2864803,0.42080662,0.2927131,0
0.3246493,0.3477051,0.3276456,0
0.25221735,0.48802924,0.25975347,0
0.36121738,0.29845396,0.34032863,0
0.2631667,0.4821549,0.25467837,0
0.29461208,0.38334894,0.32203898,0
0.3399968,0.32787022,0.332133,0
0.3266894,0.33717555,0.33613512,0
0.22862554,0.5051634,0.26621112,0
0.33947852,0.3432253,0.3172962,0
0.3734457,0.27361307,0.3529413,0
0.29249063,0.43351212,0.2739972,0
0.35544944,0.33611295,0.30843765,0
0.26614195,0.43256617,0.30129185,0
0.2922174,0.40324324,0.30453932,0
0.32670262,0.33797163,0.33532575,0
0.31413427,0.35895732,0.32690838,0
0.33591476,0.36391133,0.3001739,0
0.35131955,0.3270358,0.32164466,0
0.37621316,0.27217808,0.3516087,1
0.37835205,0.28603113,0.3356169,1
0.37246946,0.26637042,0.36116013,0
0.37402043,0.26913136,0.35684818,0
0.38403693,0.2636484,0.35231462,1
0.3751152,0.2601692,0.36471555,1
0.4079982,0.25758147,0.33442032,1
0.40349567,0.2763598,0.32014456,1
0.32879528,0.33449283,0.33671194,0
0.35088333,0.2862215,0.36289522,0
0.33643618,0.3167256,0.3468382,0
0.36085352,0.35316703,0.28597942,0
0.33039406,0.35873064,0.31087536,0
0.2590925,0.4299008,0.31100672,0
0.27774015,0.44162217,0.28063765,0
0.3448443,0.3452754,0.3098803,0
0.3087427,0.428424,0.26283327,0
0.34343928,0.35817823,0.29838246,0
0.38704658,0.30215788,0.31079555,1
0.2342426,0.46780542,0.29795197,0
0.32632208,0.34014505,0.33353293,0
0.30304322,0.3803299,0.31662688,0
0.33191344,0.3323429,0.33574364,0
0.37366855,0.26439583,0.36193562,0
0.4009997,0.2503704,0.34862992,1
0.36477563,0.28523412,0.34999025,0
0.28210253,0.41292208,0.30497536,0
0.32991517,0.3439838,0.326101,0
0.29304928,0.38692763,0.32002312,0
0.3369359,0.33447048,0.32859358,0
0.3565786,0.29874986,0.34467152,0
0.28161103,0.39940023,0.31898874,0
0.31832975,0.34477213,0.33689812,0
0.27571556,0.41996765,0.30431676,0
0.30416942,0.37320945,0.32262108,0
0.33538374,0.3276901,0.33692616,0
0.31486565,0.39168462,0.2934497,0
0.32155946,0.36285362,0.3155869,0
0.30371094,0.379166,0.31712312,0
0.3738033,0.32219604,0.3040006,0
0.31330222,0.40525103,0.28144673,0
0.33614033,0.35167453,0.31218508,0
0.27442458,0.43381134,0.29176408,0
0.3580582,0.31065318,0.3312886,0
0.31164208,0.35998568,0.3283722,0
0.35020357,0.3293462,0.32045028,0
0.3913947,0.30582938,0.3027759,1
0.2747076,0.43275654,0.29253593,0
0.35933536,0.29239142,0.34827325,0
0.31105652,0.36178243,0.32716104,0
0.37343636,0.2693335,0.35723013,0
0.33456904,0.32998663,0.33544427,0
0.36258185,0.2898629,0.34755528,0
0.2943848,0.3888173,0.3167979,0
0.34007716,0.33847266,0.32145017,0
0.33805096,0.30991814,0.35203087,0
0.24271116,0.47863224,0.2786567,0
0.2829839,0.40220508,0.31481102,0
0.31721574,0.35654634,0.32623786,0
0.32351318,0.33828935,0.3381974,0
0.2821101,0.41389844,0.3039915,0
0.30912519,0.38721162,0.30366328,0
0.2908254,0.4118511,0.29732355,0
0.23243234,0.49779877,0.26976886,0
0.32162884,0.34188515,0.33648604,0
0.36943462,0.27374294,0.35682243,0
0.36007553,0.30843166,0.33149278,0
0.32319033,0.34822053,0.32858914,0
0.3551174,0.3459508,0.2989318,0
0.37822583,0.26135048,0.36042368,1
0.3361084,0.36138314,0.3025085,0
0.29813206,0.37602007,0.32584783,0
0.32763842,0.3702262,0.30213538,0
0.38599804,0.23334146,0.38066053,0
0.3693159,0.27617067,0.35451344,0
0.37433743,0.26859447,0.35706806,0
0.3720663,0.2693754,0.3585583,0
0.36318964,0.26946136,0.3673489,0
0.33180118,0.3623294,0.30586946,0
0.2741475,0.4226073,0.30324516,0
0.3227472,0.36393723,0.31331563,0
0.35672638,0.35549954,0.28777403,0
0.29517078,0.3937226,0.31110665,0
0.33127633,0.3350676,0.33365604,0
0.27361286,0.41701844,0.3093686,0
0.28896093,0.39840323,0.31263587,0
0.31906256,0.40781844,0.27311903,0
0.28498697,0.44742697,0.26758608,0
0.28759614,0.46023703,0.25216687,0
0.23688287,0.49060422,0.27251288,0
0.2981361,0.3885244,0.31333953,0
0.3553861,0.36137432,0.2832396,0
0.2585671,0.45311058,0.2883224,0
0.39920387,0.30133134,0.29946485,1
0.374945,0.26873532,0.35631964,0
0.2540821,0.44382933,0.30208853,0
0.3739975,0.28308016,0.3429223,0
0.34339786,0.31538492,0.3412172,0
0.34289175,0.29515463,0.36195362,0
0.30785275,0.37286022,0.31928706,0
0.32367924,0.33144364,0.34487712,0
0.34405482,0.3153643,0.3405809,0
0.2359357,0.49106133,0.27300298,0
0.34319717,0.3546925,0.30211025,0
0.3512648,0.35305652,0.2956787,0
0.30588818,0.41016954,0.28394228,0
0.25914097,0.45116004,0.289699,0
0.30947968,0.43106538,0.259455,0
0.2663667,0.47842962,0.25520366,0
0.2895645,0.4063675,0.30406797,0
0.2899114,0.46469608,0.24539252,0
0.30572182,0.4028072,0.29147103,0
0.34147355,0.3861067,0.27241975,0
0.30207816,0.43029338,0.26762855,0
0.23859516,0.49562174,0.2657831,0
0.27603948,0.42981187,0.29414868,0
0.2933612,0.3954767,0.31116217,0
0.32416585,0.35476795,0.3210662,0
0.3268738,0.3411507,0.33197543,0
0.3215997,0.3644697,0.31393054,0
0.33958864,0.37379497,0.28661638,0
0.29887637,0.392786,0.30833766,0
0.3022982,0.3755885,0.32211328,0
0.30468613,0.3831186,0.3121953,0
0.29355973,0.42051083,0.28592944,0
0.31281468,0.36509225,0.322093,0
0.34038693,0.31992072,0.3396923,0
0.23487672,0.4941271,0.27099615,0
0.33086628,0.38611227,0.28302145,0
0.30426052,0.38128,0.31445944,0
0.29957724,0.43843058,0.26199225,0
0.27148739,0.43482786,0.2936847,0
0.3448988,0.36363384,0.29146737,0
0.29373816,0.4005675,0.3056943,0
0.33671713,0.38954857,0.27373436,0
0.26177925,0.43883038,0.2993904,0
0.26190293,0.44598567,0.29211137,0
0.2886459,0.47647396,0.2348802,0
0.25777045,0.4539122,0.2883174,0
0.22617912,0.5022546,0.27156624,0
0.28852832,0.46778068,0.24369106,0
0.337592,0.33641806,0.32598987,0
0.22806987,0.51308215,0.258848,0
0.32883415,0.34039354,0.33077228,0
0.2686268,0.43608,0.29529318,0
0.3336291,0.36407843,0.30229244,0
0.33084762,0.3774706,0.29168177,0
0.19635661,0.56364566,0.23999771,0
0.25413743,0.46068278,0.2851798,0
0.3498058,0.31856367,0.33163053,0
0.34562284,0.29835075,0.35602644,0
0.28549066,0.46314043,0.25136882,0
0.28284514,0.4635338,0.25362104,0
0.2899224,0.42420915,0.28586844,0
0.21479972,0.52982247,0.25537786,0
0.2638967,0.43593588,0.30016744,0
0.29774764,0.38914514,0.31310716,0
0.1742188,0.5754079,0.25037327,0
0.28094122,0.46787107,0.25118774,0
0.22878882,0.51516294,0.2560482,0
0.26765335,0.44595814,0.28638852,0
0.24288814,0.48011354,0.27699837,0
0.2909762,0.39672244,0.31230137,0
0.34331554,0.33769417,0.3189902,0
0.31172845,0.38332385,0.30494767,0
0.37388977,0.28353238,0.34257782,0
0.43226442,0.26209706,0.30563855,1
0.3754218,0.2761393,0.3484389,1
0.36339286,0.2966365,0.3399706,0
0.34275526,0.30653864,0.3507061,0
0.27039507,0.43311036,0.29649457,0
0.37993068,0.24999644,0.3700728,1
0.32586125,0.3797338,0.294405,0
0.37665886,0.25105935,0.37228176,1
0.29845908,0.37634334,0.32519758,0
0.30705905,0.36752695,0.32541397,0
0.23548798,0.49177456,0.27273753,0
0.3068856,0.36468014,0.32843426,0
0.2723552,0.42982674,0.29781798,0
0.30430683,0.3741971,0.32149604,0
0.34273133,0.35229757,0.30497116,0
0.27446148,0.45051357,0.27502498,0
0.2650134,0.44390315,0.2910835,0
0.30942318,0.40503225,0.28554457,0
0.33402598,0.36371702,0.30225703,0
0.2857164,0.44460443,0.2696792,0
0.26892832,0.42655453,0.3045171,0
0.2737934,0.5000049,0.22620173,0
0.31351086,0.35743335,0.32905585,0
0.3569846,0.29490802,0.34810746,0
0.34778348,0.33172098,0.3204955,0
0.31434113,0.3430136,0.34264523,0
0.37462428,0.2836545,0.3417212,0
0.34926432,0.3117777,0.33895797,0
0.4131382,0.2858529,0.30100888,1
0.276876,0.43448585,0.2886382,0
0.3348072,0.32555854,0.3396342,0
0.32846016,0.41601124,0.25552863,0
0.20847844,0.5390082,0.25251338,0
0.28685203,0.40359542,0.30955258,0
0.3404745,0.321236,0.33828953,0
0.31204534,0.397739,0.29021567,0
0.3326626,0.3341569,0.33318052,0
0.36570996,0.34144294,0.29284713,0
0.28131253,0.41521937,0.30346808,0
0.27576706,0.42444998,0.299783,0
0.28292733,0.39515442,0.32191822,0
0.34481713,0.3399868,0.31519604,0
0.2958548,0.3947735,0.30937165,0
0.34260565,0.34509104,0.31230325,0
0.2638675,0.43302286,0.30310962,0
0.33750662,0.3431783,0.31931508,0
0.368952,0.2765352,0.35451272,0
0.32741815,0.3357236,0.33685824,0
0.32524014,0.349351,0.32540888,0
0.33767346,0.3478389,0.31448764,0
0.34347057,0.33159316,0.32493627,0
0.31959447,0.3484149,0.33199063,0
0.30612823,0.37575158,0.31812018,0
0.32985616,0.3610084,0.3091354,0
0.31200388,0.40383664,0.28415948,0
0.33465964,0.31846106,0.34687927,0
0.28330204,0.40090168,0.3157963,0
0.31075576,0.35593694,0.33330733,0
0.35987252,0.31241375,0.32771373,0
0.37267607,0.25503716,0.3722868,0
0.36758983,0.29263863,0.33977157,0
0.37189922,0.27170038,0.3564004,0
0.27474976,0.42356688,0.3016834,0
0.29682037,0.37953937,0.3236403,0
0.32366297,0.3428831,0.33345395,0
0.36037394,0.28969327,0.34993276,0
0.35623077,0.3432596,0.30050966,0
0.3290043,0.36248976,0.30850592,0
0.23382674,0.48572597,0.28044724,0
0.37603673,0.27232763,0.35163566,1
0.35995904,0.35150734,0.28853363,0
0.29119352,0.43820912,0.27059743,0
0.22977446,0.4893276,0.28089792,0
0.34705672,0.3096593,0.34328395,0
0.3738681,0.26917487,0.35695705,0
0.32077768,0.34485784,0.33436444,0
0.26816806,0.41103467,0.32079726,0
0.37591788,0.26159027,0.36249182,1
0.2858032,0.4080136,0.30618316,0
0.32733163,0.33433023,0.33833817,0
0.28995648,0.44482875,0.26521483,0
0.30895948,0.3926522,0.2983883,0
0.27290577,0.42890614,0.29818815,0
0.343813,0.344593,0.31159395,0
0.3238904,0.34788573,0.32822388,0
0.34254348,0.316599,0.34085748,0
0.3589816,0.2921772,0.34884125,0
0.2908919,0.39522254,0.31388563,0
0.33835444,0.33253792,0.3291076,0
0.27814984,0.42123213,0.30061805,0
0.26119545,0.4467545,0.29205003,0
0.28553697,0.4558537,0.25860935,0
0.20190667,0.5397877,0.2583056,0
0.37349352,0.26821873,0.3582877,0
0.232656,0.47508153,0.29226238,0
0.36078516,0.28972208,0.34949273,0
0.37230977,0.26460868,0.3630815,0
0.37685916,0.28573388,0.337407,1
0.37536082,0.274157,0.3504822,1
0.32502764,0.34449524,0.33047712,0
0.38069016,0.28149146,0.33781847,1
0.35377663,0.28333294,0.36289036,0
0.30577397,0.3763175,0.3179085,0
0.27664924,0.41518956,0.30816114,0
0.30997485,0.36910087,0.32092428,0
0.37077448,0.3154815,0.313744,0
0.23353474,0.49648872,0.26997647,0
0.33786696,0.37804082,0.2840922,0
0.2669412,0.43677363,0.29628512,0
0.3216405,0.34458813,0.33377138,0
0.2896185,0.40183574,0.30854577,0
0.25673556,0.45623595,0.28702843,0
0.33637094,0.37780288,0.28582618,0
0.3456825,0.31762666,0.33669087,0
0.3057013,0.41507804,0.27922067,0
0.2959298,0.3929374,0.31113282,0
0.27834257,0.4200286,0.3016288,0
0.27449468,0.49496958,0.23053573,0
0.2907292,0.3985652,0.3107056,0
0.30765298,0.4257213,0.2666257,0
0.2704814,0.43296555,0.29655305,0
0.3391029,0.3705656,0.29033157,0
0.3000451,0.38547873,0.3144762,0
0.28424242,0.41049564,0.30526197,0
0.27105737,0.42195293,0.30698982,0
0.38383707,0.25940368,0.35675922,1
0.26507026,0.42967868,0.305251,0
0.31670105,0.35940257,0.32389647,0
0.24249595,0.47016057,0.2873435,0
0.30653104,0.3784872,0.3149818,0
0.2435874,0.4731444,0.28326824,0
0.29089916,0.39393678,0.315164,0
0.24567483,0.55130506,0.20302017,0
0.31285244,0.36411285,0.32303473,0
0.22435512,0.50697565,0.26866922,0
0.295725,0.39238334,0.3118916,0
0.30943236,0.3708874,0.3196802,0
0.32222497,0.40469006,0.273085,0
0.3135339,0.36829868,0.31816745,0
0.28390968,0.43587866,0.28021163,0
0.3713488,0.29750705,0.33114418,0
0.27769485,0.42679387,0.29551122,0
0.31572312,0.37445933,0.30981758,0
0.36670318,0.30600208,0.3272948,0
0.35100958,0.32776034,0.3212301,0
0.28002894,0.41722512,0.302746,0
0.24965006,0.4683992,0.2819507,0
0.33071133,0.33542657,0.33386204,0
0.28489432,0.4087843,0.3063214,0
0.35290697,0.30226442,0.34482858,0
0.36830905,0.29809818,0.3335927,0
0.27905026,0.4603926,0.2605572,0
0.2504379,0.466817,0.2827452,0
0.29670584,0.37615773,0.32713637,0
0.37835917,0.28465807,0.33698276,1
0.34132633,0.31907058,0.33960307,0
0.36324903,0.33625388,0.30049708,0
0.37457538,0.2687981,0.35662654,0
0.35547653,0.32630342,0.31822008,0
0.36222556,0.30636236,0.33141202,0
0.25861046,0.45303655,0.28835297,0
0.3722473,0.29523656,0.33251613,0
0.29246703,0.39502946,0.31250346,0
0.32378358,0.3505645,0.32565182,0
0.34917915,0.30782393,0.3429969,0
0.3177959,0.3874017,0.29480243,0
0.35479528,0.298571,0.34663367,0
0.24822155,0.45441067,0.29736784,0
0.3545161,0.30222842,0.34325543,0
0.37495932,0.2660929,0.35894778,0
0.3734062,0.25263602,0.37395772,0
0.3751093,0.2725124,0.35237837,1
0.35976502,0.29626343,0.34397158,0
0.2941203,0.39414245,0.31173718,0
0.3630646,0.31231427,0.32462114,0
0.3269289,0.35028142,0.32278967,0
0.25221807,0.46303353,0.28474846,0
0.30542922,0.36668375,0.32788712,0
0.3543473,0.31595477,0.329698,0
0.25891614,0.44619533,0.29488847,0
0.32148865,0.39971766,0.27879372,0
0.28477845,0.41119915,0.3040224,0
0.27095783,0.43215254,0.2968896,0
0.30972812,0.3772809,0.31299096,0
0.2830399,0.45661288,0.26034725,0
0.25285545,0.46288258,0.28426197,0
0.3078306,0.37789008,0.31427932,0
0.3396919,0.37795028,0.28235778,0
0.28630748,0.40382165,0.3098709,0
0.37294614,0.27748755,0.3495663,0
0.373741,0.26887736,0.35738167,0
0.40031627,0.31270415,0.28697956,1
0.3723402,0.2942784,0.33338133,0
0.3619388,0.33590627,0.3021549,0
0.33878696,0.36899358,0.29221946,0
0.37231913,0.2685082,0.3591726,0
0.36820582,0.2779835,0.3538107,0
0.3411833,0.3530109,0.3058058,0
0.3264421,0.36704212,0.30651584,0
0.30698505,0.3971881,0.29582688,0
0.29702792,0.38441002,0.31856212,0
0.31540772,0.39420953,0.2903827,0
0.39908314,0.30562562,0.29529124,1
0.3693927,0.27030125,0.36030602,0
0.37501833,0.26851115,0.35647053,1
0.37131336,0.28967398,0.33901265,0
0.32398814,0.37329057,0.3027213,0
0.30971667,0.3613299,0.3289534,0
0.2878714,0.3960799,0.31604862,0
0.27495435,0.42554078,0.29950485,0
0.28789085,0.39427704,0.31783208,0
0.29191107,0.38847497,0.31961396,0
0.25706467,0.4829356,0.2599997,0
0.28479397,0.40961656,0.30558944,0
0.2861345,0.39409757,0.31976798,0
0.3590373,0.29360387,0.3473588,0
0.37454158,0.27066627,0.3547922,0
0.3071394,0.3710503,0.3218103,0
0.34408256,0.33547592,0.3204415,0
0.33376554,0.38304356,0.28319088,0
0.40447393,0.2405355,0.35499054,1
0.35334572,0.30453655,0.34211782,0
0.30565447,0.3765085,0.31783703,0
0.2923356,0.39982617,0.30783826,0
0.27580824,0.41886425,0.3053275,0
0.31832734,0.35494152,0.32673115,0
0.33998033,0.3205053,0.33951446,0
0.30726603,0.40465537,0.28807858,0
0.25436026,0.46030077,0.2853389,0
0.28937328,0.46156266,0.24906401,0
0.27870545,0.41047594,0.31081858,0
0.27908513,0.4079219,0.31299296,0
0.26082885,0.45608076,0.28309032,0
0.32634884,0.35761142,0.3160398,0
0.26562044,0.49841267,0.23596689,0
0.2420403,0.53318375,0.22477593,0
0.3123727,0.40533033,0.28229696,0
0.2786555,0.4596252,0.2617193,0
0.35637933,0.29581112,0.34780946,0
0.2992137,0.46671203,0.23407428,0
0.30397418,0.38253784,0.31348792,0
0.31294462,0.35899618,0.32805914,0
0.2864237,0.40713286,0.30644336,0
0.28586298,0.40027103,0.31386605,0
0.27234945,0.4287185,0.29893208,0
0.36019003,0.2899332,0.3498768,0
0.36110637,0.30797854,0.330915,0
0.33734632,0.33754736,0.32510635,0
0.2932993,0.38980666,0.31689405,0
0.3026801,0.39808837,0.2992315,0
0.3040522,0.36921996,0.32672787,0
0.26892897,0.4244982,0.30657285,0
0.29962373,0.43463615,0.2657401,0
0.35275826,0.3041306,0.3431112,0
0.29122788,0.3964279,0.31234416,0
0.29538807,0.39025483,0.31435707,0
0.33301336,0.373591,0.29339567,0
0.32100248,0.34796676,0.33103076,0
0.31655347,0.36973467,0.31371188,0
0.2705445,0.47991955,0.249536,0
0.3827625,0.33457962,0.28265792,1
0.20333324,0.5233132,0.27335358,0
0.24909973,0.49680865,0.2540916,0
0.36414835,0.34534872,0.2905029,0
0.15162344,0.6105588,0.2378178,0
0.18511586,0.55609435,0.25878978,0
0.3193479,0.36555192,0.31510022,0
0.34668365,0.32661504,0.32670128,0
0.3452924,0.33436897,0.32033858,0
0.31573692,0.3632846,0.3209785,0
0.26186135,0.44045314,0.29768556,0
0.24925363,0.4705413,0.28020507,0
0.23002613,0.5028966,0.2670773,0
0.21149753,0.50681996,0.28168255,0
0.3035459,0.37996882,0.31648526,0
0.23280331,0.463787,0.30340964,0
0.23320791,0.4970646,0.2697275,0
0.21162663,0.53528565,0.25308764,0
0.29329947,0.4569179,0.24978264,0
0.22496904,0.5336467,0.24138427,0
0.30356205,0.4215625,0.27487546,0
0.25184658,0.44734195,0.30081144,0
0.29459196,0.38261446,0.3227935,0
0.28919443,0.39504826,0.31575724,0
0.2534989,0.46177804,0.2847231,0
0.33146733,0.3603606,0.30817208,0
0.367119,0.28298235,0.34989858,0
0.42562494,0.2766356,0.29773942,1
0.37394753,0.26915663,0.35689583,0
0.3331573,0.33127704,0.33556566,0
0.31364956,0.3821688,0.30418167,0
0.37363395,0.26896492,0.3574012,0
0.32980406,0.38302803,0.28716788,0
0.30690646,0.37348098,0.31961262,0
